job_id,job_title,company_name,location,experience_required_years,skills,salary_min_inr,salary_max_inr,employment_type,remote_option
9010,Business Analyst,Zoho,Delhi NCR,9,"Node.js, Docker, Tableau",1090247,1276189,Internship,Onsite
9011,Backend Developer,Accenture,Kolkata,8,"Azure, SQL, React",907129,1097949,Full-time,Onsite
9012,Backend Developer,Accenture,Delhi NCR,3,"AWS, SQL, Kubernetes",993118,1249115,Contract,Remote
9013,Backend Developer,Tech Mahindra,Hyderabad,3,"Java, Docker, Python",960787,1211786,Contract,Remote
9014,Data Analyst,Cognizant,Delhi NCR,3,"SQL, Machine Learning, Azure",404413,580688,Full-time,Remote
9015,Cybersecurity Analyst,Wipro,Mumbai,3,"Tableau, React, Python",959781,1137106,Full-time,Remote
9016,DevOps Engineer,Cognizant,Mumbai,0,"SQL, Node.js, Power BI",1046433,1198400,Internship,Remote
9017,Data Scientist,Cognizant,Chennai,9,"Machine Learning, Java, Kubernetes",2267904,2372428,Contract,Onsite
9018,Cybersecurity Analyst,Infosys,Bangalore,10,"React, Machine Learning, Power BI",1009759,1400057,Contract,Onsite
9019,DevOps Engineer,Tech Mahindra,Pune,13,"Azure, Power BI, Tableau",1684412,1784683,Internship,Hybrid
9020,Frontend Developer,Flipkart,Noida,2,"SQL, Python, Machine Learning",1283337,1549250,Full-time,Onsite
9021,Cybersecurity Analyst,Zoho,Bangalore,13,"Java, Tableau, SQL",1606964,1802677,Internship,Remote
9022,Software Engineer,Tech Mahindra,Kolkata,13,"Docker, Azure, Java",920304,1213539,Full-time,Hybrid
9023,Frontend Developer,Flipkart,Kolkata,7,"AWS, Power BI, Kubernetes",687685,959046,Contract,Remote
9024,Data Analyst,Flipkart,Mumbai,2,"Kubernetes, Python, React",614347,899830,Contract,Hybrid
9025,Software Engineer,Tech Mahindra,Noida,15,"Kubernetes, SQL, Java",553403,732677,Full-time,Remote
9026,Cybersecurity Analyst,Flipkart,Mumbai,7,"SQL, Python, Java",1209619,1531836,Contract,Onsite
9027,Frontend Developer,Capgemini,Kolkata,0,"React, Machine Learning, Azure",999810,1183995,Internship,Onsite
9028,Cloud Engineer,Capgemini,Chennai,5,"Machine Learning, Python, Kubernetes",897006,1137009,Full-time,Onsite
9029,Data Scientist,Wipro,Delhi NCR,6,"Power BI, AWS, Kubernetes",963722,1196044,Full-time,Onsite
9030,Cloud Engineer,Tech Mahindra,Hyderabad,1,"React, Java, Tableau",902664,1173728,Full-time,Remote
9031,Cybersecurity Analyst,Flipkart,Noida,0,"Power BI, Azure, Java",1465393,1650358,Contract,Onsite
9032,Cloud Engineer,HCLTech,Bangalore,8,"Tableau, Kubernetes, Machine Learning",929063,1059549,Contract,Remote
9033,Cloud Engineer,HCLTech,Chennai,12,"Kubernetes, Docker, Machine Learning",1705426,2036132,Contract,Onsite
9034,Software Engineer,Infosys,Kolkata,9,"AWS, Node.js, SQL",965937,1129290,Internship,Onsite
9035,Frontend Developer,Zoho,Hyderabad,6,"Node.js, Java, React",742390,1002715,Contract,Onsite
9036,Business Analyst,Capgemini,Noida,2,"Azure, Python, Java",1190149,1478382,Full-time,Remote
9037,ML Engineer,Cognizant,Delhi NCR,10,"SQL, React, Python",2362867,2703563,Internship,Hybrid
9038,DevOps Engineer,Accenture,Delhi NCR,11,"Kubernetes, Java, Azure",1190252,1520005,Internship,Onsite
9039,Software Engineer,Cognizant,Chennai,6,"Python, Machine Learning, Power BI",1437336,1621739,Contract,Onsite
9040,Backend Developer,Zoho,Hyderabad,0,"Docker, Tableau, Kubernetes",878374,1256391,Full-time,Remote
9041,Cybersecurity Analyst,TCS,Bangalore,13,"Docker, Power BI, Azure",1058161,1247987,Internship,Onsite
9042,Backend Developer,HCLTech,Mumbai,0,"Kubernetes, Tableau, SQL",945993,1070196,Full-time,Hybrid
9043,ML Engineer,TCS,Hyderabad,9,"Tableau, Azure, Power BI",2064580,2328771,Contract,Hybrid
9044,Software Engineer,HCLTech,Mumbai,9,"Machine Learning, Python, Kubernetes",861125,1035245,Contract,Onsite
9045,Cybersecurity Analyst,HCLTech,Bangalore,14,"Java, AWS, Python",1186656,1366005,Contract,Remote
9046,Business Analyst,HCLTech,Hyderabad,14,"AWS, Tableau, Machine Learning",868808,1169467,Full-time,Hybrid
9047,Data Scientist,HCLTech,Delhi NCR,9,"Machine Learning, Tableau, Python",1783146,2080488,Contract,Remote
9048,Backend Developer,Flipkart,Mumbai,1,"Java, Tableau, Docker",825357,1087549,Internship,Hybrid
9049,Data Analyst,Tech Mahindra,Delhi NCR,5,"Azure, SQL, Tableau",523512,631766,Contract,Hybrid
9050,Cybersecurity Analyst,HCLTech,Chennai,2,"SQL, React, Power BI",1327941,1440763,Full-time,Onsite
9051,Business Analyst,Cognizant,Hyderabad,10,"Azure, AWS, Machine Learning",876692,1222348,Contract,Onsite
9052,Cloud Engineer,HCLTech,Hyderabad,13,"Docker, Java, SQL",1276580,1480478,Internship,Remote
9053,Cybersecurity Analyst,Cognizant,Kolkata,11,"Power BI, AWS, Kubernetes",941507,1229540,Internship,Hybrid
9054,ML Engineer,Capgemini,Bangalore,0,"Machine Learning, Power BI, AWS",1071264,1203617,Full-time,Onsite
9055,Data Scientist,Cognizant,Noida,3,"AWS, Python, Machine Learning",1031412,1257531,Full-time,Remote
9056,DevOps Engineer,Infosys,Kolkata,2,"Azure, Tableau, Java",984480,1365593,Full-time,Hybrid
9057,Backend Developer,Wipro,Noida,11,"Azure, Docker, React",955119,1294870,Contract,Onsite
9058,Frontend Developer,Tech Mahindra,Hyderabad,10,"React, SQL, Kubernetes",719117,1079521,Internship,Remote
9059,Cloud Engineer,Wipro,Chennai,11,"Java, Power BI, SQL",1291863,1644263,Internship,Hybrid
9060,Data Analyst,TCS,Delhi NCR,6,"React, Machine Learning, Power BI",732986,866004,Contract,Onsite
9061,DevOps Engineer,Tech Mahindra,Chennai,9,"Tableau, React, Kubernetes",1497023,1801385,Internship,Hybrid
9062,Business Analyst,Infosys,Bangalore,12,"Node.js, Tableau, Java",503489,761940,Contract,Remote
9063,ML Engineer,Capgemini,Delhi NCR,5,"SQL, Azure, Kubernetes",1714938,1873203,Contract,Remote
9064,Business Analyst,Tech Mahindra,Bangalore,3,"Java, Node.js, SQL",1052815,1222210,Contract,Remote
9065,Data Analyst,TCS,Noida,6,"Machine Learning, Kubernetes, Azure",914343,1145830,Contract,Onsite
9066,Data Scientist,Zoho,Hyderabad,12,"Tableau, Machine Learning, Node.js",848666,1216602,Internship,Onsite
9067,Business Analyst,Capgemini,Mumbai,6,"Tableau, Python, Azure",901139,1005393,Contract,Hybrid
9068,Software Engineer,Infosys,Mumbai,0,"Python, Azure, Node.js",877901,1124669,Full-time,Onsite
9069,Cloud Engineer,Capgemini,Delhi NCR,12,"Tableau, Node.js, Azure",1517653,1695428,Full-time,Remote
9070,Cybersecurity Analyst,Infosys,Mumbai,11,"AWS, Machine Learning, Node.js",670878,854192,Internship,Remote
9071,Backend Developer,Cognizant,Pune,6,"Azure, Machine Learning, React",1196954,1561829,Internship,Onsite
9072,Data Scientist,HCLTech,Delhi NCR,5,"Kubernetes, Tableau, Java",939743,1180656,Internship,Hybrid
9073,Data Analyst,Tech Mahindra,Delhi NCR,6,"Kubernetes, AWS, Azure",640170,787556,Full-time,Hybrid
9074,Data Analyst,Flipkart,Delhi NCR,9,"Node.js, SQL, Java",625015,845838,Internship,Hybrid
9075,ML Engineer,Flipkart,Chennai,10,"Node.js, Java, AWS",2092885,2400613,Internship,Onsite
9076,Data Analyst,Infosys,Kolkata,0,"Java, SQL, Node.js",401296,602214,Full-time,Remote
9077,Data Scientist,Cognizant,Kolkata,3,"SQL, Kubernetes, Docker",1220561,1568184,Contract,Remote
9078,Cloud Engineer,Wipro,Delhi NCR,0,"Node.js, Machine Learning, Azure",1122179,1230825,Internship,Remote
9079,Business Analyst,Wipro,Bangalore,1,"Python, Azure, React",858782,1180005,Full-time,Remote
9080,Cloud Engineer,Cognizant,Hyderabad,12,"Docker, Node.js, Machine Learning",952880,1072429,Internship,Onsite
9081,Cloud Engineer,Infosys,Bangalore,3,"Python, Java, SQL",1821988,2005422,Contract,Onsite
9082,Data Analyst,HCLTech,Hyderabad,7,"Kubernetes, Python, Power BI",610449,854343,Internship,Hybrid
9083,Data Analyst,Cognizant,Kolkata,9,"SQL, Azure, Machine Learning",778720,1087658,Contract,Remote
9084,Data Analyst,Flipkart,Bangalore,5,"Kubernetes, AWS, Java",687605,909851,Internship,Onsite
9085,Cloud Engineer,Zoho,Pune,4,"Tableau, React, Azure",1339430,1695339,Full-time,Remote
9086,ML Engineer,Cognizant,Pune,8,"Power BI, Machine Learning, AWS",2100113,2335120,Full-time,Onsite
9087,Cloud Engineer,Infosys,Kolkata,7,"SQL, AWS, Machine Learning",1721497,1923450,Contract,Remote
9088,ML Engineer,Cognizant,Mumbai,6,"SQL, Kubernetes, Power BI",2249002,2523805,Internship,Remote
9089,Backend Developer,Accenture,Hyderabad,15,"Python, Kubernetes, Power BI",904337,1257225,Internship,Hybrid
9090,DevOps Engineer,Accenture,Pune,0,"AWS, React, SQL",1431933,1535412,Full-time,Remote
9091,Cybersecurity Analyst,Wipro,Kolkata,2,"Tableau, SQL, Kubernetes",824141,1018094,Contract,Onsite
9092,Cloud Engineer,HCLTech,Noida,5,"AWS, SQL, Machine Learning",1278373,1559456,Full-time,Remote
9093,Data Analyst,Wipro,Delhi NCR,13,"Machine Learning, SQL, Azure",541456,758071,Internship,Remote
9094,Data Scientist,Flipkart,Bangalore,0,"React, Python, Node.js",1631767,1761696,Contract,Remote
9095,DevOps Engineer,HCLTech,Chennai,4,"React, Kubernetes, SQL",1172998,1514692,Internship,Hybrid
9096,Cybersecurity Analyst,TCS,Mumbai,9,"Kubernetes, SQL, Machine Learning",1396198,1589916,Contract,Hybrid
9097,Business Analyst,Zoho,Chennai,7,"Azure, React, Power BI",727337,880814,Internship,Onsite
9098,ML Engineer,Cognizant,Hyderabad,8,"Tableau, Azure, Machine Learning",1906972,2091240,Contract,Onsite
9099,Business Analyst,Wipro,Hyderabad,15,"Kubernetes, Power BI, Node.js",533921,761492,Internship,Hybrid
9100,ML Engineer,Accenture,Mumbai,15,"Machine Learning, SQL, Azure",1566000,1865215,Full-time,Remote
9101,Backend Developer,Zoho,Delhi NCR,14,"Azure, Docker, Tableau",1132002,1482803,Internship,Hybrid
9102,Frontend Developer,Accenture,Bangalore,4,"Java, Node.js, Machine Learning",639677,947671,Contract,Onsite
9103,Backend Developer,TCS,Noida,7,"Docker, React, AWS",736195,914521,Internship,Hybrid
9104,Cloud Engineer,TCS,Kolkata,12,"Machine Learning, AWS, React",1309392,1577183,Full-time,Hybrid
9105,Backend Developer,Cognizant,Pune,3,"Python, Kubernetes, Machine Learning",597163,772697,Internship,Hybrid
9106,Backend Developer,Cognizant,Pune,14,"Java, SQL, Tableau",1202873,1583183,Full-time,Remote
9107,Data Scientist,Zoho,Mumbai,11,"Kubernetes, Python, Azure",849650,1032965,Contract,Remote
9108,Data Scientist,TCS,Kolkata,12,"Docker, React, AWS",2064879,2281758,Internship,Remote
9109,Cloud Engineer,Cognizant,Mumbai,10,"Tableau, Node.js, Python",1318438,1493090,Full-time,Remote
9110,ML Engineer,Flipkart,Kolkata,11,"SQL, Power BI, Python",1872156,2135840,Full-time,Onsite
9111,Cybersecurity Analyst,TCS,Delhi NCR,5,"Kubernetes, Python, React",1224304,1539735,Contract,Hybrid
9112,Frontend Developer,Capgemini,Bangalore,11,"SQL, Kubernetes, AWS",1033839,1361329,Contract,Remote
9113,Backend Developer,Tech Mahindra,Mumbai,12,"Java, Azure, SQL",1034069,1384674,Contract,Remote
9114,DevOps Engineer,Tech Mahindra,Kolkata,7,"Kubernetes, React, Node.js",1351664,1666467,Full-time,Remote
9115,Frontend Developer,HCLTech,Delhi NCR,8,"Machine Learning, Azure, Docker",1292206,1504801,Full-time,Remote
9116,Frontend Developer,TCS,Kolkata,5,"Docker, React, Python",600308,760258,Contract,Hybrid
9117,Frontend Developer,Flipkart,Hyderabad,1,"React, Kubernetes, SQL",1232243,1588747,Internship,Hybrid
9118,Backend Developer,TCS,Mumbai,10,"AWS, Docker, Machine Learning",755702,1051162,Contract,Remote
9119,Frontend Developer,Capgemini,Mumbai,7,"Python, React, Docker",602921,977162,Internship,Onsite
9120,Cybersecurity Analyst,Flipkart,Noida,1,"Kubernetes, Tableau, Power BI",1072625,1234543,Full-time,Remote
9121,Frontend Developer,Cognizant,Noida,14,"Power BI, Kubernetes, Tableau",830034,941323,Contract,Onsite
9122,Business Analyst,TCS,Chennai,11,"React, Tableau, SQL",1038813,1375676,Full-time,Remote
9123,Business Analyst,Tech Mahindra,Noida,15,"Machine Learning, Node.js, Python",633927,833103,Contract,Onsite
9124,ML Engineer,Infosys,Delhi NCR,11,"Azure, React, Node.js",1415886,1609550,Contract,Hybrid
9125,Frontend Developer,Capgemini,Chennai,0,"Node.js, Kubernetes, SQL",1240562,1427697,Internship,Remote
9126,DevOps Engineer,Tech Mahindra,Mumbai,13,"AWS, Node.js, Python",1172758,1370382,Full-time,Onsite
9127,ML Engineer,Accenture,Pune,7,"SQL, AWS, Azure",1174905,1387267,Full-time,Hybrid
9128,DevOps Engineer,Cognizant,Kolkata,5,"Docker, Kubernetes, Java",709386,1037183,Full-time,Hybrid
9129,Backend Developer,Infosys,Delhi NCR,7,"Machine Learning, Node.js, Azure",1309832,1623401,Contract,Remote
9130,Data Analyst,Capgemini,Noida,0,"SQL, Tableau, Docker",679688,789401,Internship,Onsite
9131,Business Analyst,TCS,Mumbai,2,"SQL, Python, Power BI",899629,1276148,Full-time,Remote
9132,Business Analyst,Flipkart,Mumbai,11,"Machine Learning, Tableau, React",609876,779619,Contract,Hybrid
9133,Data Analyst,Wipro,Chennai,7,"AWS, Azure, Tableau",465793,738370,Internship,Hybrid
9134,Frontend Developer,HCLTech,Pune,2,"Docker, Machine Learning, React",1128047,1474983,Contract,Hybrid
9135,Cloud Engineer,Accenture,Mumbai,9,"SQL, Node.js, Tableau",1299045,1492537,Internship,Remote
9136,DevOps Engineer,Zoho,Mumbai,13,"Node.js, Java, Azure",1381680,1548630,Internship,Onsite
9137,Backend Developer,Infosys,Pune,14,"Python, SQL, Tableau",1103664,1382275,Internship,Hybrid
9138,Backend Developer,Cognizant,Chennai,15,"Python, AWS, Tableau",1477153,1762330,Full-time,Remote
9139,DevOps Engineer,Infosys,Hyderabad,4,"Azure, Node.js, SQL",1400860,1572257,Internship,Hybrid
9140,Backend Developer,Cognizant,Delhi NCR,3,"Tableau, Node.js, Power BI",812522,1165392,Full-time,Hybrid
9141,Software Engineer,Tech Mahindra,Hyderabad,3,"Tableau, React, SQL",762287,966291,Internship,Onsite
9142,Data Analyst,Infosys,Noida,4,"SQL, Tableau, Azure",408510,731764,Internship,Hybrid
9143,Data Analyst,Zoho,Noida,9,"Machine Learning, AWS, SQL",875662,1247432,Contract,Remote
9144,Software Engineer,Cognizant,Chennai,10,"Power BI, AWS, React",580220,816263,Contract,Remote
9145,Backend Developer,Tech Mahindra,Chennai,0,"Python, Power BI, Tableau",533572,781362,Internship,Remote
9146,ML Engineer,Infosys,Noida,6,"Python, Docker, AWS",1898767,2073288,Internship,Onsite
9147,Data Scientist,TCS,Chennai,15,"Azure, SQL, AWS",1984113,2213781,Full-time,Onsite
9148,Data Analyst,Infosys,Kolkata,2,"Machine Learning, Azure, React",867973,1046015,Full-time,Onsite
9149,DevOps Engineer,Capgemini,Hyderabad,4,"React, Docker, Java",934776,1139609,Contract,Remote
9150,DevOps Engineer,Zoho,Hyderabad,12,"Docker, Python, AWS",1095113,1428309,Contract,Remote
9151,Data Scientist,Cognizant,Bangalore,2,"Power BI, Tableau, React",1517656,1856810,Internship,Remote
9152,ML Engineer,TCS,Noida,6,"AWS, Java, Python",1857278,2219089,Full-time,Remote
9153,Frontend Developer,Capgemini,Delhi NCR,1,"React, Python, Docker",461250,754230,Contract,Onsite
9154,ML Engineer,Capgemini,Delhi NCR,7,"Machine Learning, AWS, React",1560580,1722607,Full-time,Hybrid
9155,Data Scientist,Cognizant,Pune,7,"SQL, Azure, React",1980182,2245213,Contract,Remote
9156,Frontend Developer,Zoho,Chennai,4,"Power BI, Docker, Java",892996,1137747,Internship,Hybrid
9157,Backend Developer,Infosys,Chennai,9,"Java, AWS, Python",1062371,1244350,Contract,Onsite
9158,Software Engineer,Infosys,Chennai,7,"Docker, React, Node.js",808927,1030316,Full-time,Onsite
9159,ML Engineer,Capgemini,Hyderabad,14,"Java, SQL, Docker",2341801,2639049,Internship,Hybrid
9160,Data Scientist,Zoho,Mumbai,9,"SQL, Python, Java",1720194,2071678,Full-time,Remote
9161,Business Analyst,Cognizant,Hyderabad,10,"Machine Learning, Python, Node.js",1123698,1485757,Full-time,Remote
9162,Frontend Developer,TCS,Chennai,5,"Node.js, Java, Kubernetes",889434,1260586,Contract,Remote
9163,Software Engineer,Flipkart,Noida,13,"React, Tableau, Machine Learning",845190,1209910,Internship,Hybrid
9164,DevOps Engineer,HCLTech,Bangalore,2,"Tableau, React, SQL",714808,909366,Full-time,Onsite
9165,Cloud Engineer,Cognizant,Chennai,3,"AWS, SQL, React",975590,1138057,Full-time,Onsite
9166,Business Analyst,Flipkart,Pune,1,"Kubernetes, Machine Learning, AWS",1162433,1304613,Internship,Onsite
9167,Frontend Developer,Cognizant,Bangalore,3,"Kubernetes, AWS, Azure",544253,719954,Full-time,Remote
9168,Frontend Developer,Capgemini,Mumbai,12,"Machine Learning, Python, Kubernetes",1286211,1661589,Contract,Hybrid
9169,Business Analyst,TCS,Kolkata,3,"Python, React, Docker",756928,1028522,Internship,Hybrid
9170,ML Engineer,Capgemini,Bangalore,2,"Java, Machine Learning, Azure",926005,1058250,Contract,Onsite
9171,DevOps Engineer,Tech Mahindra,Kolkata,4,"Tableau, Java, Kubernetes",838173,942860,Full-time,Hybrid
9172,Software Engineer,Infosys,Kolkata,8,"Machine Learning, Power BI, React",1524085,1671211,Internship,Hybrid
9173,Frontend Developer,Accenture,Mumbai,6,"Kubernetes, Machine Learning, SQL",670174,981910,Internship,Remote
9174,Data Scientist,Flipkart,Chennai,11,"Kubernetes, Python, SQL",1591554,1960104,Full-time,Onsite
9175,Backend Developer,Accenture,Chennai,0,"Java, Node.js, Tableau",623908,796470,Contract,Remote
9176,Frontend Developer,Capgemini,Noida,8,"SQL, Kubernetes, Power BI",1217553,1533987,Full-time,Hybrid
9177,Cybersecurity Analyst,Infosys,Kolkata,3,"Java, Kubernetes, SQL",936834,1190200,Contract,Remote
9178,DevOps Engineer,HCLTech,Delhi NCR,6,"Machine Learning, Python, Tableau",731644,878252,Contract,Onsite
9179,Cloud Engineer,Zoho,Kolkata,7,"Python, Docker, Power BI",1675023,2045892,Contract,Remote
9180,Data Scientist,Zoho,Kolkata,1,"Azure, Kubernetes, SQL",1117981,1292633,Full-time,Onsite
9181,Backend Developer,Capgemini,Pune,14,"Machine Learning, Kubernetes, React",1286464,1387130,Full-time,Remote
9182,Cybersecurity Analyst,Cognizant,Noida,0,"Node.js, Kubernetes, Tableau",701414,1001501,Full-time,Remote
9183,Frontend Developer,Flipkart,Chennai,7,"Tableau, Kubernetes, Power BI",631752,862729,Contract,Remote
9184,Data Scientist,Capgemini,Kolkata,11,"SQL, Java, Tableau",2174270,2508402,Full-time,Hybrid
9185,DevOps Engineer,Flipkart,Mumbai,14,"Kubernetes, Python, Power BI",1437001,1746729,Internship,Hybrid
9186,Software Engineer,Flipkart,Bangalore,12,"Tableau, Node.js, Kubernetes",788036,1171644,Full-time,Onsite
9187,Backend Developer,HCLTech,Mumbai,5,"Power BI, Node.js, Tableau",1015902,1234147,Full-time,Onsite
9188,Backend Developer,Flipkart,Delhi NCR,3,"React, Python, AWS",664695,962309,Contract,Onsite
9189,Data Analyst,Zoho,Pune,4,"Java, Tableau, AWS",546954,924860,Full-time,Remote
9190,Data Analyst,Capgemini,Pune,3,"SQL, Python, Docker",433331,789680,Contract,Hybrid
9191,Data Scientist,Tech Mahindra,Noida,12,"Node.js, AWS, Power BI",1209559,1487798,Internship,Hybrid
9192,ML Engineer,Cognizant,Pune,4,"React, Node.js, AWS",2307416,2436526,Internship,Onsite
9193,Cloud Engineer,Tech Mahindra,Pune,1,"Kubernetes, Tableau, React",1562554,1692028,Full-time,Onsite
9194,Data Analyst,Flipkart,Chennai,9,"React, Docker, Azure",532238,649562,Full-time,Onsite
9195,ML Engineer,HCLTech,Hyderabad,14,"Machine Learning, Power BI, Azure",1034194,1280178,Full-time,Onsite
9196,Frontend Developer,Tech Mahindra,Pune,5,"Machine Learning, Azure, Power BI",856082,975589,Contract,Remote
9197,Frontend Developer,TCS,Hyderabad,1,"Machine Learning, Java, Docker",998505,1168203,Full-time,Onsite
9198,Backend Developer,Flipkart,Delhi NCR,10,"Java, Azure, Power BI",1481157,1628629,Full-time,Hybrid
9199,ML Engineer,TCS,Hyderabad,15,"Node.js, React, Docker",998191,1142276,Contract,Onsite
9200,Cloud Engineer,Cognizant,Pune,9,"Machine Learning, Docker, Kubernetes",1156198,1484753,Internship,Onsite
9201,Cybersecurity Analyst,TCS,Hyderabad,3,"Docker, Tableau, Python",1419260,1582439,Contract,Hybrid
9202,Software Engineer,Tech Mahindra,Kolkata,14,"Node.js, Java, Machine Learning",1383060,1713266,Contract,Hybrid
9203,DevOps Engineer,Infosys,Pune,0,"Kubernetes, React, AWS",1274765,1460143,Internship,Remote
9204,Frontend Developer,Capgemini,Pune,14,"Machine Learning, SQL, Power BI",1192918,1433325,Full-time,Remote
9205,ML Engineer,Infosys,Bangalore,3,"React, AWS, SQL",1417847,1555786,Internship,Hybrid
9206,Software Engineer,Flipkart,Kolkata,4,"AWS, Machine Learning, Java",529929,825158,Contract,Onsite
9207,ML Engineer,Wipro,Mumbai,1,"Python, Kubernetes, Docker",1460093,1636218,Contract,Remote
9208,Software Engineer,Accenture,Chennai,11,"Kubernetes, Node.js, Python",510333,671277,Full-time,Onsite
9209,Data Scientist,Accenture,Mumbai,1,"AWS, React, Machine Learning",1849238,1962850,Internship,Hybrid
9210,Frontend Developer,Tech Mahindra,Mumbai,0,"AWS, React, Tableau",978216,1227553,Contract,Remote
9211,Data Analyst,TCS,Kolkata,4,"Tableau, Python, Kubernetes",841357,1171505,Internship,Remote
9212,Data Analyst,Capgemini,Bangalore,3,"AWS, Java, React",523874,880138,Contract,Remote
9213,Backend Developer,TCS,Hyderabad,3,"Power BI, Azure, Java",966845,1143128,Internship,Onsite
9214,Frontend Developer,HCLTech,Delhi NCR,11,"Kubernetes, Node.js, Azure",531308,820747,Internship,Remote
9215,Data Analyst,Wipro,Kolkata,3,"SQL, Power BI, Tableau",922857,1211343,Contract,Hybrid
9216,Frontend Developer,HCLTech,Chennai,13,"Tableau, Power BI, Node.js",467914,658190,Full-time,Remote
9217,Frontend Developer,Flipkart,Delhi NCR,1,"Kubernetes, Node.js, Power BI",601720,905621,Contract,Remote
9218,Cloud Engineer,Infosys,Mumbai,5,"Python, Node.js, Machine Learning",1082743,1254291,Full-time,Onsite
9219,Data Scientist,HCLTech,Mumbai,8,"Machine Learning, Tableau, AWS",1744453,1940164,Internship,Onsite
9220,Frontend Developer,Infosys,Delhi NCR,1,"Azure, Tableau, Machine Learning",582808,975804,Contract,Hybrid
9221,Data Analyst,Infosys,Kolkata,9,"Java, Kubernetes, Power BI",626287,810672,Internship,Onsite
9222,Cybersecurity Analyst,Flipkart,Noida,13,"Node.js, AWS, Azure",1513859,1869417,Internship,Onsite
9223,Software Engineer,Wipro,Mumbai,8,"Power BI, Kubernetes, SQL",1395914,1579578,Full-time,Onsite
9224,Data Analyst,Flipkart,Kolkata,14,"Azure, SQL, Python",778245,911358,Internship,Onsite
9225,Business Analyst,Tech Mahindra,Chennai,12,"Node.js, React, Docker",956897,1135776,Full-time,Onsite
9226,Backend Developer,TCS,Bangalore,15,"Node.js, Azure, Python",1448302,1784124,Full-time,Onsite
9227,Data Analyst,Wipro,Bangalore,14,"React, Node.js, Java",845792,976152,Contract,Hybrid
9228,Data Scientist,Capgemini,Delhi NCR,13,"AWS, Kubernetes, Machine Learning",1187006,1535714,Full-time,Remote
9229,Software Engineer,Accenture,Mumbai,3,"SQL, Kubernetes, Machine Learning",549398,756772,Full-time,Hybrid
9230,Data Scientist,Accenture,Mumbai,10,"React, Kubernetes, Tableau",855619,958584,Full-time,Hybrid
9231,Data Scientist,TCS,Noida,9,"Java, Machine Learning, Kubernetes",1427471,1806060,Full-time,Onsite
9232,Data Scientist,Tech Mahindra,Kolkata,15,"Node.js, Azure, Machine Learning",1741644,2046681,Contract,Remote
9233,Cybersecurity Analyst,Infosys,Mumbai,5,"React, Tableau, Kubernetes",1180691,1550380,Full-time,Onsite
9234,DevOps Engineer,HCLTech,Bangalore,8,"AWS, React, Machine Learning",1047974,1433907,Internship,Hybrid
9235,ML Engineer,TCS,Mumbai,9,"Kubernetes, Node.js, Power BI",1921050,2057032,Full-time,Hybrid
9236,Data Scientist,Wipro,Noida,3,"Power BI, SQL, Python",1479182,1666453,Full-time,Remote
9237,Cloud Engineer,Flipkart,Pune,13,"Kubernetes, React, Python",1842563,1955406,Contract,Hybrid
9238,ML Engineer,Accenture,Mumbai,10,"Machine Learning, SQL, Power BI",1162307,1398291,Full-time,Remote
9239,DevOps Engineer,Capgemini,Mumbai,6,"Python, AWS, Azure",1158669,1326144,Contract,Onsite
9240,ML Engineer,Capgemini,Kolkata,15,"Tableau, Docker, AWS",1291770,1625160,Full-time,Remote
9241,Data Scientist,Capgemini,Chennai,5,"Machine Learning, Docker, Python",1474292,1662963,Internship,Remote
9242,Business Analyst,HCLTech,Hyderabad,9,"Java, Node.js, Docker",509312,626319,Internship,Hybrid
9243,Data Scientist,Wipro,Delhi NCR,12,"AWS, Java, Azure",1180038,1307390,Full-time,Hybrid
9244,Software Engineer,TCS,Bangalore,6,"AWS, Docker, SQL",1156016,1452016,Internship,Hybrid
9245,Cloud Engineer,Wipro,Hyderabad,10,"Kubernetes, Azure, React",1752412,2103179,Contract,Onsite
9246,DevOps Engineer,Cognizant,Pune,9,"Machine Learning, Docker, Kubernetes",1690195,1899426,Full-time,Remote
9247,Business Analyst,Flipkart,Bangalore,10,"Node.js, Power BI, Azure",868284,1039455,Full-time,Remote
9248,Software Engineer,Zoho,Noida,2,"Docker, Node.js, Java",1425140,1732039,Contract,Remote
9249,ML Engineer,Infosys,Bangalore,3,"Python, AWS, Power BI",2029460,2340123,Contract,Remote
9250,ML Engineer,Capgemini,Hyderabad,0,"SQL, Tableau, Power BI",2203553,2501212,Internship,Remote
9251,Frontend Developer,Accenture,Noida,14,"Kubernetes, Tableau, Docker",541963,940997,Full-time,Hybrid
9252,Business Analyst,HCLTech,Kolkata,6,"AWS, Tableau, Kubernetes",566326,746873,Contract,Onsite
9253,Business Analyst,Zoho,Hyderabad,4,"Azure, Java, Node.js",1000133,1165755,Full-time,Onsite
9254,Cybersecurity Analyst,Tech Mahindra,Hyderabad,6,"AWS, Node.js, React",1323100,1560608,Full-time,Remote
9255,Frontend Developer,Zoho,Bangalore,10,"AWS, Azure, Machine Learning",1187664,1300642,Full-time,Hybrid
9256,Backend Developer,Cognizant,Bangalore,1,"Node.js, AWS, Java",1263125,1604610,Full-time,Onsite
9257,Frontend Developer,Accenture,Chennai,12,"Power BI, React, Azure",1156893,1313604,Internship,Hybrid
9258,Cloud Engineer,Cognizant,Mumbai,6,"Power BI, SQL, Java",1104796,1400333,Full-time,Hybrid
9259,Frontend Developer,HCLTech,Noida,9,"AWS, Machine Learning, Docker",1010113,1322265,Internship,Onsite
9260,Data Analyst,Flipkart,Mumbai,10,"Machine Learning, Python, Power BI",408652,605434,Contract,Remote
